1	2	1
1	3	1
1	4	1
1	5	1
1	6	1
1	7	1
1	8	1
1	9	1
1	10	1
1	11	1
1	12	1
1	13	1
1	14	1
1	15	1
1	16	1
1	17	1
1	18	1
1	19	1
1	20	1
1	21	1
1	22	1
1	23	1
1	24	1
2	4	1
2	6	1
2	7	1
2	11	1
2	12	1
2	13	1
2	14	1
2	15	1
2	19	1
2	20	1
2	21	1
2	23	1
2	24	1
2	67	1
2	120	1
2	121	1
2	122	1
2	123	1
2	124	1
2	125	1
3	4	1
3	5	1
3	6	1
3	7	1
3	8	1
3	9	1
3	10	1
3	13	1
3	14	1
3	16	1
3	17	1
3	18	1
3	20	1
3	21	1
3	23	1
3	24	1
3	67	1
3	125	1
3	130	1
3	145	1
3	146	1
3	147	1
3	148	1
3	149	1
3	150	1
3	157	1
3	159	1
3	160	1
4	6	1
4	7	1
4	8	1
4	9	1
4	11	1
4	12	1
4	13	1
4	14	1
4	15	1
4	16	1
4	17	1
4	18	1
4	19	1
4	20	1
4	21	1
4	23	1
4	24	1
4	101	1
4	112	1
4	121	1
4	128	1
4	133	1
4	137	1
4	149	1
4	150	1
4	152	1
4	164	1
4	165	1
4	166	1
4	167	1
4	168	1
4	169	1
4	170	1
4	171	1
4	172	1
4	173	1
4	174	1
4	177	1
4	178	1
4	179	1
5	6	1
5	10	1
5	17	1
5	22	1
5	67	1
5	153	1
5	155	1
5	160	1
5	164	1
5	165	1
6	7	1
6	10	1
6	11	1
6	12	1
6	13	1
6	14	1
6	15	1
6	17	1
6	19	1
6	20	1
6	21	1
6	22	1
6	23	1
6	24	1
6	153	1
6	155	1
6	164	1
6	165	1
7	9	1
7	10	1
7	11	1
7	12	1
7	13	1
7	14	1
7	15	1
7	18	1
7	19	1
7	20	1
7	21	1
7	23	1
7	24	1
7	26	1
7	27	1
7	28	1
7	48	1
7	54	1
7	55	1
7	67	1
7	74	1
7	75	1
7	76	1
7	80	1
7	81	1
7	83	1
7	84	1
7	85	1
7	86	1
7	87	1
7	89	1
7	90	1
7	92	1
7	93	1
7	95	1
7	96	1
7	97	1
7	98	1
7	100	1
7	101	1
7	102	1
7	103	1
7	104	1
7	105	1
7	106	1
7	107	1
7	108	1
7	109	1
7	110	1
7	111	1
7	116	1
7	117	1
7	118	1
7	119	1
7	120	1
7	121	1
7	122	1
7	123	1
7	124	1
7	125	1
7	127	1
7	128	1
7	130	1
7	133	1
7	137	1
7	138	1
7	139	1
7	140	1
7	148	1
7	149	1
7	150	1
7	152	1
7	153	1
7	154	1
7	155	1
7	157	1
7	164	1
7	165	1
7	166	1
7	167	1
7	168	1
7	169	1
7	170	1
7	171	1
7	172	1
7	173	1
7	174	1
7	177	1
7	178	1
7	179	1
7	191	1
8	9	1
8	16	1
8	17	1
8	18	1
8	21	1
8	23	1
8	24	1
8	28	1
8	80	1
8	81	1
8	91	1
8	92	1
8	94	1
8	98	1
8	100	1
8	110	1
8	111	1
9	11	1
9	13	1
9	14	1
9	16	1
9	17	1
9	18	1
9	21	1
9	23	1
9	24	1
9	67	1
9	109	1
9	125	1
9	130	1
9	134	1
9	137	1
9	146	1
9	148	1
9	157	1
9	159	1
9	160	1
9	192	1
10	12	1
10	13	1
10	14	1
10	15	1
10	17	1
10	18	1
10	19	1
10	20	1
10	28	1
10	54	1
10	67	1
10	74	1
10	75	1
10	76	1
10	80	1
10	83	1
10	85	1
10	86	1
10	88	1
10	93	1
10	109	1
10	111	1
10	112	1
10	114	1
10	119	1
10	125	1
10	145	1
10	146	1
10	147	1
10	149	1
10	153	1
10	155	1
10	158	1
10	159	1
10	160	1
10	164	1
10	165	1
11	12	1
11	13	1
11	14	1
11	15	1
11	18	1
11	19	1
11	20	1
11	21	1
11	23	1
11	24	1
11	67	1
11	80	1
11	89	1
11	90	1
11	95	1
11	96	1
11	97	1
11	101	1
11	102	1
11	103	1
11	106	1
11	107	1
11	109	1
11	116	1
11	117	1
11	118	1
11	120	1
11	121	1
11	124	1
11	125	1
11	130	1
11	133	1
11	137	1
11	148	1
12	13	1
12	14	1
12	15	1
12	18	1
12	19	1
12	20	1
12	21	1
12	23	1
12	24	1
12	67	1
12	74	1
12	76	1
12	93	1
12	101	1
12	111	1
12	112	1
12	114	1
12	121	1
12	125	1
12	128	1
12	133	1
12	137	1
12	149	1
12	150	1
12	152	1
12	158	1
12	159	1
12	160	1
12	164	1
12	165	1
12	166	1
12	167	1
12	168	1
12	169	1
12	170	1
12	171	1
12	172	1
12	173	1
12	174	1
13	14	1
13	15	1
13	18	1
13	19	1
13	20	1
13	21	1
13	23	1
13	24	1
13	56	1
13	67	1
13	74	1
13	76	1
13	89	1
13	90	1
13	93	1
13	101	1
13	111	1
13	112	1
13	114	1
13	121	1
13	122	1
13	123	1
13	125	1
13	128	1
13	133	1
13	137	1
13	149	1
13	150	1
13	152	1
13	154	1
13	158	1
13	159	1
13	160	1
13	164	1
13	165	1
13	166	1
13	167	1
13	168	1
13	169	1
13	170	1
13	171	1
13	172	1
13	173	1
13	174	1
13	177	1
13	178	1
13	179	1
13	187	1
13	188	1
13	189	1
14	15	1
14	18	1
14	19	1
14	20	1
14	21	1
14	23	1
14	24	1
14	67	1
14	74	1
14	76	1
14	93	1
14	101	1
14	111	1
14	112	1
14	114	1
14	121	1
14	125	1
14	128	1
14	133	1
14	137	1
14	149	1
14	150	1
14	152	1
14	158	1
14	159	1
14	160	1
14	164	1
14	165	1
14	166	1
14	167	1
14	168	1
14	169	1
14	170	1
14	171	1
14	172	1
14	173	1
14	174	1
14	187	1
15	18	1
15	19	1
15	20	1
15	21	1
15	23	1
15	24	1
15	67	1
15	74	1
15	76	1
15	93	1
15	101	1
15	111	1
15	112	1
15	114	1
15	121	1
15	125	1
15	128	1
15	133	1
15	137	1
15	149	1
15	150	1
15	152	1
15	158	1
15	159	1
15	160	1
15	164	1
15	165	1
15	166	1
15	167	1
15	168	1
15	169	1
15	170	1
15	171	1
15	172	1
15	173	1
15	174	1
15	177	1
15	178	1
15	179	1
16	17	1
16	18	1
16	21	1
16	23	1
16	24	1
16	28	1
16	80	1
16	81	1
16	88	1
16	91	1
16	92	1
16	93	1
16	94	1
16	98	1
16	100	1
16	110	1
16	111	1
16	114	1
17	18	1
17	21	1
17	22	1
17	23	1
17	24	1
17	145	1
17	146	1
17	147	1
17	148	1
17	149	1
17	150	1
18	19	1
18	20	1
18	21	1
18	23	1
18	24	1
18	67	1
18	74	1
18	76	1
18	80	1
18	89	1
18	90	1
18	93	1
18	95	1
18	96	1
18	97	1
18	101	1
18	102	1
18	107	1
18	111	1
18	112	1
18	114	1
18	116	1
18	117	1
18	118	1
18	121	1
18	125	1
18	128	1
18	133	1
18	137	1
18	149	1
18	150	1
18	152	1
18	158	1
18	159	1
18	160	1
18	164	1
18	165	1
18	166	1
18	167	1
18	168	1
18	169	1
18	170	1
18	171	1
18	172	1
18	173	1
18	174	1
19	20	1
19	21	1
19	23	1
19	24	1
19	54	1
19	67	1
19	74	1
19	75	1
19	76	1
19	86	1
19	93	1
19	100	1
19	101	1
19	109	1
19	111	1
19	112	1
19	114	1
19	121	1
19	125	1
19	128	1
19	133	1
19	135	1
19	137	1
19	139	1
19	149	1
19	150	1
19	152	1
19	153	1
19	154	1
19	155	1
19	158	1
19	159	1
19	160	1
19	164	1
19	165	1
19	166	1
19	167	1
19	168	1
19	169	1
19	170	1
19	171	1
19	172	1
19	173	1
19	174	1
20	21	1
20	23	1
20	24	1
20	54	1
20	67	1
20	74	1
20	75	1
20	76	1
20	80	1
20	86	1
20	89	1
20	90	1
20	93	1
20	95	1
20	96	1
20	97	1
20	100	1
20	101	1
20	102	1
20	106	1
20	107	1
20	109	1
20	111	1
20	112	1
20	114	1
20	116	1
20	117	1
20	118	1
20	120	1
20	121	1
20	122	1
20	123	1
20	124	1
20	125	1
20	128	1
20	133	1
20	137	1
20	139	1
20	149	1
20	150	1
20	152	1
20	153	1
20	154	1
20	155	1
20	158	1
20	159	1
20	160	1
20	164	1
20	165	1
20	166	1
20	167	1
20	168	1
20	169	1
20	170	1
20	171	1
20	172	1
20	173	1
20	174	1
20	177	1
20	178	1
20	179	1
21	23	1
21	24	1
21	101	1
21	112	1
21	121	1
21	128	1
21	133	1
21	137	1
21	149	1
21	150	1
21	152	1
21	164	1
21	165	1
21	166	1
21	167	1
21	168	1
21	169	1
21	170	1
21	171	1
21	172	1
21	173	1
21	174	1
21	177	1
21	178	1
21	179	1
22	88	1
22	93	1
22	119	1
22	133	1
22	176	1
22	193	1
23	24	1
23	27	1
23	31	1
23	67	1
23	74	1
23	80	1
23	89	1
23	90	1
23	91	1
23	93	1
23	95	1
23	96	1
23	97	1
23	101	1
23	102	1
23	107	1
23	109	1
23	112	1
23	116	1
23	117	1
23	118	1
23	119	1
23	121	1
23	122	1
23	123	1
23	124	1
23	126	1
23	127	1
23	128	1
23	130	1
23	131	1
23	132	1
23	133	1
23	134	1
23	137	1
23	148	1
23	149	1
23	150	1
23	152	1
23	153	1
23	157	1
23	164	1
23	165	1
23	166	1
23	167	1
23	168	1
23	169	1
23	170	1
23	171	1
23	172	1
23	173	1
23	174	1
23	177	1
23	178	1
23	179	1
24	67	1
24	80	1
24	89	1
24	90	1
24	95	1
24	96	1
24	97	1
24	101	1
24	102	1
24	103	1
24	106	1
24	107	1
24	109	1
24	116	1
24	117	1
24	118	1
24	120	1
24	121	1
24	124	1
24	125	1
24	133	1
24	168	1
24	177	1
24	178	1
24	179	1
25	26	1
25	27	1
25	28	1
26	27	1
26	28	1
26	62	1
26	74	1
26	80	1
26	81	1
26	87	1
26	89	1
26	90	1
26	94	1
26	98	1
26	100	1
26	103	1
26	105	1
26	106	1
26	108	1
26	109	1
26	110	1
26	111	1
26	115	1
26	117	1
26	119	1
26	144	1
27	28	1
27	35	1
27	48	1
27	54	1
27	55	1
27	62	1
27	70	1
27	74	1
27	75	1
27	76	1
27	83	1
27	84	1
27	85	1
27	86	1
27	87	1
27	88	1
27	89	1
27	90	1
27	93	1
27	94	1
27	95	1
27	96	1
27	97	1
27	102	1
27	104	1
27	105	1
27	107	1
27	109	1
27	110	1
27	111	1
27	112	1
27	113	1
27	114	1
27	116	1
27	117	1
27	118	1
27	119	1
27	125	1
27	138	1
27	139	1
27	140	1
27	144	1
28	54	1
28	62	1
28	67	1
28	70	1
28	74	1
28	75	1
28	80	1
28	83	1
28	84	1
28	85	1
28	86	1
28	88	1
28	89	1
28	90	1
28	91	1
28	92	1
28	93	1
28	94	1
28	98	1
28	103	1
28	105	1
28	108	1
28	109	1
28	110	1
28	111	1
28	112	1
28	114	1
28	115	1
28	117	1
28	119	1
28	124	1
28	144	1
29	30	1
29	31	1
29	32	1
29	33	1
30	31	1
30	32	1
30	33	1
30	78	1
30	79	1
30	143	1
31	32	1
31	33	1
31	34	1
31	35	1
31	36	1
31	37	1
31	42	1
31	50	1
31	51	1
31	52	1
31	53	1
31	58	1
31	60	1
31	61	1
31	62	1
31	64	1
31	65	1
31	66	1
31	68	1
31	69	1
31	70	1
31	72	1
31	91	1
31	97	1
31	101	1
31	122	1
31	123	1
31	126	1
31	131	1
31	132	1
31	134	1
31	141	1
31	142	1
31	143	1
31	161	1
31	180	1
31	183	1
31	184	1
32	33	1
32	34	1
32	35	1
32	36	1
32	37	1
32	38	1
32	39	1
32	40	1
32	41	1
32	42	1
32	43	1
32	44	1
32	45	1
32	46	1
32	47	1
32	50	1
32	51	1
32	52	1
32	53	1
32	56	1
32	57	1
32	59	1
32	60	1
32	61	1
32	62	1
32	63	1
32	65	1
32	66	1
32	67	1
32	68	1
32	70	1
32	71	1
32	72	1
32	73	1
32	90	1
32	139	1
32	154	1
32	156	1
32	161	1
32	181	1
32	190	1
32	196	1
33	34	1
33	35	1
33	36	1
33	37	1
33	38	1
33	40	1
33	41	1
33	42	1
33	43	1
33	44	1
33	45	1
33	46	1
33	47	1
33	50	1
33	51	1
33	52	1
33	53	1
33	56	1
33	57	1
33	58	1
33	59	1
33	60	1
33	61	1
33	62	1
33	63	1
33	65	1
33	66	1
33	67	1
33	68	1
33	69	1
33	70	1
33	72	1
33	73	1
33	139	1
33	154	1
33	156	1
34	35	1
34	36	1
34	37	1
34	38	1
34	39	1
34	40	1
34	41	1
34	42	1
34	43	1
34	44	1
34	45	1
34	46	1
34	47	1
35	36	1
35	37	1
35	38	1
35	39	1
35	40	1
35	41	1
35	42	1
35	43	1
35	44	1
35	45	1
35	46	1
35	47	1
35	48	1
35	49	1
35	50	1
35	51	1
35	52	1
35	53	1
35	54	1
35	55	1
35	56	1
35	57	1
35	58	1
35	59	1
35	60	1
35	61	1
35	62	1
35	63	1
35	64	1
35	65	1
35	66	1
35	67	1
35	68	1
35	69	1
35	70	1
35	71	1
35	72	1
35	73	1
35	74	1
35	75	1
35	76	1
36	37	1
36	39	1
36	40	1
36	42	1
36	43	1
36	44	1
36	45	1
36	46	1
36	47	1
36	51	1
36	56	1
36	60	1
36	66	1
36	68	1
36	70	1
36	71	1
36	73	1
36	141	1
36	142	1
36	143	1
37	38	1
37	39	1
37	40	1
37	41	1
37	42	1
37	43	1
37	44	1
37	45	1
37	46	1
37	47	1
37	51	1
37	52	1
37	56	1
37	60	1
37	61	1
37	62	1
37	64	1
37	66	1
37	68	1
37	70	1
37	71	1
37	73	1
37	114	1
37	156	1
37	161	1
38	39	1
38	40	1
38	41	1
38	42	1
38	44	1
38	45	1
38	51	1
38	52	1
38	56	1
38	60	1
38	61	1
38	62	1
38	63	1
38	64	1
38	66	1
38	67	1
38	68	1
38	70	1
38	73	1
38	139	1
38	154	1
38	156	1
38	185	1
38	186	1
39	40	1
39	42	1
39	43	1
39	44	1
39	47	1
39	51	1
39	56	1
39	60	1
39	66	1
39	68	1
39	70	1
39	71	1
39	73	1
40	41	1
40	42	1
40	43	1
40	44	1
40	45	1
40	46	1
40	47	1
40	51	1
40	60	1
40	66	1
40	68	1
41	42	1
41	44	1
41	45	1
41	51	1
41	52	1
41	60	1
41	61	1
41	62	1
41	63	1
41	64	1
41	66	1
41	67	1
41	70	1
41	71	1
41	114	1
41	196	1
42	43	1
42	44	1
42	45	1
42	46	1
42	47	1
42	50	1
42	51	1
42	52	1
42	53	1
42	56	1
42	57	1
42	58	1
42	59	1
42	60	1
42	61	1
42	62	1
42	63	1
42	65	1
42	66	1
42	67	1
42	68	1
42	69	1
42	70	1
42	73	1
42	125	1
42	139	1
42	154	1
42	156	1
43	44	1
43	45	1
43	46	1
43	47	1
43	51	1
43	56	1
43	60	1
43	66	1
43	68	1
43	70	1
43	71	1
43	73	1
43	181	1
44	45	1
44	46	1
44	47	1
44	52	1
44	60	1
44	61	1
44	62	1
44	63	1
44	66	1
44	68	1
44	70	1
45	46	1
45	47	1
45	51	1
45	60	1
45	61	1
45	62	1
45	66	1
45	68	1
45	70	1
45	72	1
45	73	1
45	156	1
46	47	1
46	51	1
46	52	1
46	60	1
46	61	1
46	62	1
46	64	1
46	66	1
46	68	1
46	70	1
46	117	1
46	156	1
46	161	1
47	51	1
47	56	1
47	60	1
47	66	1
47	68	1
47	70	1
47	71	1
47	73	1
47	82	1
47	126	1
47	127	1
47	128	1
47	129	1
47	130	1
47	133	1
47	135	1
47	136	1
47	137	1
48	54	1
48	55	1
48	67	1
48	74	1
48	75	1
48	76	1
48	80	1
48	84	1
48	85	1
48	86	1
48	87	1
48	90	1
48	104	1
48	105	1
48	115	1
48	117	1
48	119	1
48	138	1
48	139	1
48	140	1
48	157	1
50	52	1
50	53	1
50	58	1
50	62	1
50	65	1
50	66	1
50	69	1
50	70	1
51	52	1
51	56	1
51	60	1
51	61	1
51	62	1
51	64	1
51	66	1
51	68	1
51	70	1
51	71	1
51	73	1
51	156	1
51	161	1
52	53	1
52	56	1
52	58	1
52	60	1
52	61	1
52	62	1
